model,dataset,trainer_configuration,fold,test_setting,row_type,case_id,source_case_id,patient_id,series_id,contrast_label,contrast,segment,n_cases,volume_ml,DSC,IoU,HD95_mm,ASSD_mm,volume_error_pct,precision,recall,relative_volume_error_pct,TP,FP,FN,TN,n_pred,n_ref,prediction_file,reference_file,summary_file
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,H,Axial Opposed Phase (opposed),Couinaud_V,10,NA,0.6765052318,0.5198599426,NA,NA,8.089336287,0.6864264979,0.7419538457,8.089336287,264603,120876,92027,80590526,385479,356630,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,H,Axial Opposed Phase (opposed),Couinaud_VI,10,NA,0.7575251103,0.6134012288,NA,NA,0.845179312,0.7532924577,0.7596591297,0.845179312,434307,142238,137406,80354081,576545,571713,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,H,Axial Opposed Phase (opposed),Couinaud_VII,10,NA,0.6860145877,0.5307940011,NA,NA,-9.976910055,0.7433933306,0.6692256466,-9.976910055,215057,74234,106295,80672446,289291,321352,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,H,Axial Opposed Phase (opposed),Couinaud_VIII,10,NA,0.6776334841,0.5222869967,NA,NA,16.28679781,0.6906003228,0.8030770011,16.28679781,63317,28367,15526,80960822,91684,78843,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,K,Portal Venous T1w (dynportal),Couinaud_I,39,NA,0.6711060262,0.5111843737,NA,NA,7.672048484,0.655779551,0.7060912761,7.672048484,2165971,1136924,901580,627955781,3302895,3067551,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,K,Portal Venous T1w (dynportal),Couinaud_II,39,NA,0.7097947077,0.5609549893,NA,NA,1.356552005,0.7135777015,0.7232577541,1.356552005,2437869,978534,932809,627811044,3416403,3370678,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,K,Portal Venous T1w (dynportal),Couinaud_III,39,NA,0.7593540412,0.6205397131,NA,NA,2.610410413,0.755513723,0.7752357319,2.610410413,3053414,988093,885277,627233472,4041507,3938691,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,K,Portal Venous T1w (dynportal),Couinaud_IV,39,NA,0.6596970331,0.4974674155,NA,NA,-9.324200574,0.6977282694,0.6326706861,-9.324200574,2536199,1098739,1472520,627052798,3634938,4008719,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,K,Portal Venous T1w (dynportal),Couinaud_V,39,NA,0.6424276151,0.487755254,NA,NA,-4.519450016,0.7002778921,0.6686291828,-4.519450016,1802530,771491,893329,628692906,2574021,2695859,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,K,Portal Venous T1w (dynportal),Couinaud_VI,39,NA,0.6971972645,0.5466368656,NA,NA,-1.600632831,0.7321573039,0.7204381537,-1.600632831,2865220,1048174,1111832,627135030,3913394,3977052,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,K,Portal Venous T1w (dynportal),Couinaud_VII,39,NA,0.5741467748,0.4255067913,NA,NA,-6.006699011,0.6451648413,0.6064117311,-6.006699011,1447637,796188,939581,628976850,2243825,2387218,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,contrast_mean,,,,,K,Portal Venous T1w (dynportal),Couinaud_VIII,39,NA,0.6368184057,0.4782955466,NA,NA,9.537046289,0.6495732119,0.7115233098,9.537046289,434380,234336,176113,631315427,668716,610493,,,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser32,pat0001_ser32,1,32,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_I,,NA,0.7197207497,0.5621591926,NA,NA,29.26720019,0.6382452817,0.825041806,29.26720019,27629,15660,5859,4669444,43289,33488,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser32.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser32.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser32,pat0001_ser32,1,32,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_II,,NA,0.728190841,0.5725629792,NA,NA,-7.763545479,0.7588367648,0.6999241275,-7.763545479,31365,9968,13447,4663812,41333,44812,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser32.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser32.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser32,pat0001_ser32,1,32,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_III,,NA,0.7521990753,0.6028197772,NA,NA,0.1604607201,0.7515965501,0.7528025674,0.1604607201,34248,11319,11246,4661779,45567,45494,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser32.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser32.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser32,pat0001_ser32,1,32,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_IV,,NA,0.2356583713,0.1335673134,NA,NA,-43.84236453,0.3276478233,0.1839992702,-43.84236453,10085,20695,44725,4643087,30780,54810,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser32.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser32.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser32,pat0001_ser32,1,32,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_V,,NA,0.720297539,0.5628632912,NA,NA,45.44536379,0.6077666791,0.8839684574,45.44536379,22756,14686,2987,4678163,37442,25743,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser32.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser32.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser32,pat0001_ser32,1,32,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VI,,NA,0.7782548858,0.6370026585,NA,NA,-22.18632993,0.889203384,0.6919217874,-22.18632993,56548,7046,25178,4629820,63594,81726,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser32.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser32.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser32,pat0001_ser32,1,32,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VII,,NA,0.5153857589,0.3471512967,NA,NA,-42.47746166,0.7056788113,0.4059243648,-42.47746166,24269,10122,35518,4648683,34391,59787,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser32.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser32.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser32,pat0001_ser32,1,32,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_VIII,,NA,0.2395138227,0.1360498172,NA,NA,80.29392118,0.1861800667,0.3356713427,80.29392118,1005,4393,1989,4711205,5398,2994,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser32.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser32.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser34_aug01,pat0001_ser34,1,34,C,Mid Arterial T1w,Couinaud_I,,NA,0.7125925628,0.5535097454,NA,NA,-16.11781248,0.7810542567,0.6551653963,-16.11781248,35413,9927,18639,4654613,45340,54052,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser34_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser34_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser34_aug01,pat0001_ser34,1,34,C,Mid Arterial T1w,Couinaud_II,,NA,0.7163275347,0.5580298355,NA,NA,-26.27057354,0.8439450687,0.6222358588,-26.27057354,28392,5250,17237,4667713,33642,45629,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser34_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser34_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser34_aug01,pat0001_ser34,1,34,C,Mid Arterial T1w,Couinaud_III,,NA,0.7010293102,0.5396806223,NA,NA,23.55045775,0.6342162791,0.783577116,23.55045775,22339,12884,6170,4677199,35223,28509,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser34_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser34_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser34_aug01,pat0001_ser34,1,34,C,Mid Arterial T1w,Couinaud_IV,,NA,0.5879667133,0.4163972045,NA,NA,-37.78521085,0.7665130568,0.4768844821,-37.78521085,23952,7296,26274,4661070,31248,50226,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser34_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser34_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser34_aug01,pat0001_ser34,1,34,C,Mid Arterial T1w,Couinaud_V,,NA,0.7035776388,0.5427071145,NA,NA,-18.59122789,0.7839152479,0.6381757777,-18.59122789,19017,5242,10782,4683551,24259,29799,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser34_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser34_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser34_aug01,pat0001_ser34,1,34,C,Mid Arterial T1w,Couinaud_VI,,NA,0.7510649331,0.6013642767,NA,NA,-12.80357793,0.8062066361,0.7029833411,-12.80357793,40553,9748,17134,4651157,50301,57687,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser34_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser34_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser34_aug01,pat0001_ser34,1,34,C,Mid Arterial T1w,Couinaud_VII,,NA,0.5704373103,0.3990292377,NA,NA,-31.00859644,0.6986305303,0.4819950085,-31.00859644,24334,10497,26152,4657609,34831,50486,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser34_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser34_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0001_ser34_aug01,pat0001_ser34,1,34,C,Mid Arterial T1w,Couinaud_VIII,,NA,0.6179664363,0.4471428571,NA,NA,9.050707547,0.5923222493,0.6459316038,9.050707547,2191,1508,1201,4713692,3699,3392,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0001_ser34_aug01.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0001_ser34_aug01.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0003_ser10,pat0003_ser10,3,10,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_I,,NA,0.7608985392,0.6140728288,NA,NA,-11.78043959,0.8117020075,0.7160799429,-11.78043959,43103,9999,17090,13037008,53102,60193,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0003_ser10.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0003_ser10.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0003_ser10,pat0003_ser10,3,10,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_II,,NA,0.7442409536,0.5926622274,NA,NA,42.52341094,0.633214759,0.9024792731,42.52341094,45392,26293,4905,13030610,71685,50297,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0003_ser10.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0003_ser10.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0003_ser10,pat0003_ser10,3,10,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_III,,NA,0.835173208,0.7169934738,NA,NA,25.18863694,0.7511525044,0.9403575815,25.18863694,48230,15978,3059,13039933,64208,51289,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0003_ser10.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0003_ser10.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,Dataset102_LiverSegmentsAug,nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres,fold_0,validation,case,pat0003_ser10,pat0003_ser10,3,10,B,Axial Precontrast Fat Suppressed T1w (dynpre),Couinaud_IV,,NA,0.7426022019,0.5905865297,NA,NA,-2.48100946,0.752048583,0.7333901865,-2.48100946,46439,15311,16882,13028568,61750,63321,nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/pat0003_ser10.nii.gz,nnUNet_preprocessed/Dataset102_LiverSegmentsAug/gt_segmentations/pat0003_ser10.nii.gz,/mnt/researchers/julio-sotelo/datasets/mvarasr/nnUNet_results/Dataset102_LiverSegmentsAug/nnUNetTrainer_250epochs__nnUNetPlans__3d_fullres/fold_0/validation/summary.json
